,draw_size,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,surface_cat,fav_win
73,32,105732,8,Pierre Hugues Herbert,R,188.0,26.7,106026,0,Yuki Bhambri,R,183.0,25.4,3,16,110.0,13.0,2.0,88.0,55.0,42.0,20.0,15.0,7.0,8.0,1.0,3.0,74.0,42.0,36.0,15.0,14.0,0.0,2.0,81.0,652.0,118.0,499.0,2018,2,True
74,32,105227,1,Marin Cilic,R,198.0,29.2,106368,0,Ramkumar Ramanathan,R,188.0,23.1,3,16,72.0,8.0,1.0,50.0,26.0,23.0,15.0,10.0,0.0,1.0,5.0,1.0,56.0,35.0,22.0,9.0,9.0,1.0,4.0,6.0,3805.0,148.0,379.0,2018,2,True
75,32,104731,2,Kevin Anderson,R,203.0,31.6,105062,7,Mikhail Kukushkin,R,183.0,30.0,3,8,150.0,24.0,7.0,97.0,65.0,55.0,13.0,15.0,5.0,6.0,4.0,4.0,115.0,70.0,45.0,23.0,15.0,8.0,12.0,14.0,2480.0,74.0,693.0,2018,2,True
76,32,105332,4,Benoit Paire,R,196.0,28.6,104898,5,Robin Haase,R,190.0,30.7,3,8,118.0,9.0,7.0,105.0,43.0,31.0,28.0,15.0,5.0,10.0,7.0,4.0,91.0,53.0,33.0,19.0,14.0,5.0,10.0,41.0,1155.0,42.0,1130.0,2018,2,True
77,32,104468,0,Gilles Simon,R,183.0,33.0,106120,0,Ricardo Ojeda Lara,R,180.0,24.9,3,8,74.0,3.0,3.0,45.0,21.0,18.0,15.0,9.0,0.0,1.0,1.0,2.0,60.0,34.0,18.0,11.0,8.0,5.0,9.0,89.0,610.0,198.0,260.0,2018,2,True
78,32,105227,1,Marin Cilic,R,198.0,29.2,105732,8,Pierre Hugues Herbert,R,188.0,26.7,3,8,64.0,7.0,1.0,44.0,24.0,23.0,13.0,9.0,0.0,0.0,2.0,5.0,46.0,25.0,17.0,8.0,8.0,1.0,4.0,6.0,3805.0,81.0,652.0,2018,2,True
79,32,104731,2,Kevin Anderson,R,203.0,31.6,105332,4,Benoit Paire,R,196.0,28.6,3,4,139.0,26.0,3.0,107.0,74.0,55.0,22.0,16.0,4.0,5.0,6.0,4.0,101.0,52.0,40.0,28.0,15.0,6.0,9.0,14.0,2480.0,41.0,1155.0,2018,2,True
80,32,104468,0,Gilles Simon,R,183.0,33.0,105227,1,Marin Cilic,R,198.0,29.2,3,4,111.0,0.0,3.0,86.0,56.0,34.0,14.0,12.0,7.0,10.0,9.0,1.0,66.0,37.0,27.0,13.0,12.0,1.0,5.0,89.0,610.0,6.0,3805.0,2018,2,False
81,32,104468,0,Gilles Simon,R,183.0,33.0,104731,2,Kevin Anderson,R,203.0,31.6,3,2,96.0,1.0,1.0,65.0,53.0,39.0,9.0,10.0,4.0,5.0,15.0,2.0,67.0,45.0,28.0,11.0,10.0,5.0,8.0,89.0,610.0,14.0,2480.0,2018,2,False
82,32,133430,0,Denis Shapovalov,L,185.0,18.7,104297,0,Rogerio Dutra Silva,R,178.0,33.9,3,32,56.0,9.0,2.0,43.0,26.0,24.0,12.0,9.0,0.0,0.0,3.0,0.0,48.0,36.0,22.0,5.0,8.0,0.0,3.0,50.0,981.0,100.0,566.0,2018,2,True
83,32,111575,0,Karen Khachanov,R,198.0,21.6,105216,0,Yuichi Sugita,R,173.0,29.3,3,32,100.0,8.0,3.0,82.0,49.0,39.0,17.0,13.0,7.0,8.0,3.0,3.0,77.0,48.0,36.0,13.0,13.0,4.0,7.0,48.0,1030.0,41.0,1200.0,2018,2,False
84,32,104655,6,Pablo Cuevas,R,180.0,32.0,106121,0,Taro Daniel,R,191.0,24.9,3,32,76.0,5.0,3.0,63.0,31.0,25.0,16.0,9.0,5.0,6.0,2.0,4.0,55.0,35.0,22.0,6.0,8.0,4.0,8.0,33.0,1370.0,98.0,579.0,2018,2,True
85,32,111202,0,Hyeon Chung,R,188.0,21.6,105815,0,Tennys Sandgren,R,188.0,26.4,3,32,131.0,2.0,3.0,96.0,65.0,46.0,14.0,15.0,9.0,12.0,7.0,0.0,95.0,52.0,35.0,18.0,15.0,7.0,12.0,62.0,832.0,96.0,583.0,2018,2,True
86,32,105311,0,Joao Sousa,R,185.0,28.7,105385,0,Donald Young,L,183.0,28.4,3,32,122.0,9.0,0.0,86.0,49.0,45.0,21.0,15.0,1.0,2.0,8.0,3.0,96.0,55.0,36.0,25.0,15.0,10.0,14.0,59.0,850.0,63.0,816.0,2018,2,True
87,32,103970,7,David Ferrer,R,175.0,35.7,200059,0,Yibing Wu,R,183.0,18.2,3,32,120.0,3.0,6.0,81.0,44.0,29.0,22.0,11.0,3.0,5.0,5.0,5.0,96.0,46.0,31.0,22.0,11.0,9.0,12.0,38.0,1270.0,313.0,157.0,2018,2,True
88,32,105449,0,Steve Johnson,R,188.0,28.0,132482,0,Liam Caruana,R,178.0,19.9,3,32,104.0,12.0,1.0,78.0,43.0,34.0,22.0,12.0,4.0,5.0,7.0,1.0,78.0,40.0,31.0,20.0,12.0,2.0,4.0,46.0,1055.0,397.0,100.0,2018,2,True
89,32,106210,0,Jiri Vesely,L,198.0,24.4,105430,0,Radu Albot,R,175.0,28.1,3,32,147.0,4.0,3.0,89.0,57.0,43.0,17.0,14.0,1.0,3.0,6.0,3.0,110.0,78.0,50.0,18.0,14.0,12.0,15.0,64.0,815.0,88.0,616.0,2018,2,True
90,32,105041,0,Lukas Lacko,R,185.0,30.1,126774,0,Stefanos Tsitsipas,R,193.0,19.4,3,32,108.0,12.0,3.0,100.0,59.0,50.0,18.0,16.0,2.0,3.0,12.0,1.0,82.0,52.0,40.0,14.0,14.0,0.0,3.0,90.0,605.0,80.0,655.0,2018,2,False
91,32,104898,0,Robin Haase,R,190.0,30.7,134770,0,Casper Ruud,R,183.0,19.0,3,32,100.0,16.0,1.0,89.0,55.0,41.0,17.0,14.0,3.0,6.0,12.0,3.0,80.0,56.0,46.0,12.0,13.0,1.0,2.0,43.0,1130.0,137.0,416.0,2018,2,True
92,32,105376,0,Peter Gojowczyk,R,185.0,28.4,105065,0,Tim Smyczek,R,175.0,30.0,3,32,104.0,2.0,3.0,91.0,56.0,38.0,18.0,14.0,0.0,3.0,2.0,2.0,80.0,47.0,26.0,20.0,14.0,4.0,9.0,65.0,782.0,135.0,429.0,2018,2,True
93,32,105223,2,Juan Martin del Potro,R,198.0,29.2,133430,0,Denis Shapovalov,L,185.0,18.7,3,16,65.0,8.0,0.0,51.0,36.0,25.0,13.0,9.0,0.0,0.0,3.0,3.0,44.0,25.0,19.0,6.0,9.0,0.0,3.0,12.0,2595.0,50.0,981.0,2018,2,True
94,32,111575,0,Karen Khachanov,R,198.0,21.6,104655,6,Pablo Cuevas,R,180.0,32.0,3,16,71.0,10.0,2.0,57.0,37.0,28.0,13.0,10.0,1.0,2.0,3.0,0.0,61.0,34.0,24.0,11.0,10.0,1.0,4.0,48.0,1030.0,33.0,1370.0,2018,2,False
95,32,111202,0,Hyeon Chung,R,188.0,21.6,104545,4,John Isner,R,206.0,32.7,3,16,144.0,15.0,1.0,98.0,67.0,53.0,17.0,16.0,0.0,1.0,30.0,4.0,117.0,86.0,55.0,17.0,16.0,4.0,6.0,62.0,832.0,16.0,2265.0,2018,2,False
96,32,103970,7,David Ferrer,R,175.0,35.7,105311,0,Joao Sousa,R,185.0,28.7,3,16,66.0,2.0,1.0,41.0,30.0,24.0,9.0,8.0,1.0,1.0,3.0,2.0,53.0,30.0,19.0,6.0,8.0,2.0,6.0,38.0,1270.0,59.0,850.0,2018,2,True
97,32,105138,5,Roberto Bautista Agut,R,183.0,29.7,105449,0,Steve Johnson,R,188.0,28.0,3,16,98.0,1.0,2.0,72.0,44.0,31.0,16.0,12.0,4.0,6.0,6.0,2.0,62.0,36.0,24.0,11.0,11.0,1.0,5.0,21.0,1855.0,46.0,1055.0,2018,2,True
98,32,106210,0,Jiri Vesely,L,198.0,24.4,105023,3,Sam Querrey,R,198.0,30.2,3,16,137.0,7.0,5.0,114.0,80.0,68.0,18.0,17.0,3.0,3.0,24.0,5.0,109.0,73.0,62.0,20.0,17.0,2.0,3.0,64.0,815.0,13.0,2535.0,2018,2,False
99,32,104898,0,Robin Haase,R,190.0,30.7,105041,0,Lukas Lacko,R,185.0,30.1,3,16,84.0,9.0,1.0,73.0,47.0,37.0,13.0,11.0,1.0,2.0,6.0,2.0,63.0,37.0,27.0,15.0,10.0,0.0,2.0,43.0,1130.0,90.0,605.0,2018,2,True
100,32,105376,0,Peter Gojowczyk,R,185.0,28.4,106058,1,Jack Sock,R,185.0,25.2,3,16,61.0,9.0,2.0,43.0,26.0,23.0,9.0,9.0,0.0,1.0,8.0,2.0,61.0,34.0,22.0,9.0,9.0,4.0,8.0,65.0,782.0,8.0,3165.0,2018,2,False
101,32,105223,2,Juan Martin del Potro,R,198.0,29.2,111575,0,Karen Khachanov,R,198.0,21.6,3,8,93.0,11.0,2.0,74.0,54.0,42.0,11.0,11.0,0.0,0.0,5.0,1.0,63.0,36.0,29.0,14.0,10.0,1.0,2.0,12.0,2595.0,48.0,1030.0,2018,2,True
102,32,103970,7,David Ferrer,R,175.0,35.7,111202,0,Hyeon Chung,R,188.0,21.6,3,8,75.0,4.0,1.0,67.0,46.0,27.0,12.0,9.0,5.0,7.0,2.0,3.0,51.0,39.0,18.0,5.0,8.0,3.0,8.0,38.0,1270.0,62.0,832.0,2018,2,True
103,32,105138,5,Roberto Bautista Agut,R,183.0,29.7,106210,0,Jiri Vesely,L,198.0,24.4,3,8,89.0,2.0,1.0,57.0,44.0,33.0,10.0,10.0,1.0,2.0,8.0,4.0,72.0,48.0,30.0,9.0,10.0,1.0,4.0,21.0,1855.0,64.0,815.0,2018,2,True
104,32,104898,0,Robin Haase,R,190.0,30.7,105376,0,Peter Gojowczyk,R,185.0,28.4,3,8,84.0,4.0,3.0,80.0,38.0,24.0,23.0,10.0,8.0,10.0,7.0,5.0,65.0,34.0,25.0,13.0,10.0,2.0,6.0,43.0,1130.0,65.0,782.0,2018,2,True
105,32,105223,2,Juan Martin del Potro,R,198.0,29.2,103970,7,David Ferrer,R,175.0,35.7,3,4,105.0,1.0,2.0,69.0,32.0,24.0,22.0,10.0,6.0,7.0,1.0,4.0,70.0,44.0,32.0,8.0,10.0,3.0,6.0,12.0,2595.0,38.0,1270.0,2018,2,True
106,32,105138,5,Roberto Bautista Agut,R,183.0,29.7,104898,0,Robin Haase,R,190.0,30.7,3,4,172.0,7.0,1.0,117.0,87.0,69.0,16.0,18.0,2.0,5.0,19.0,4.0,143.0,94.0,67.0,23.0,18.0,9.0,12.0,21.0,1855.0,43.0,1130.0,2018,2,True
107,32,105138,5,Roberto Bautista Agut,R,183.0,29.7,105223,2,Juan Martin del Potro,R,198.0,29.2,3,2,127.0,7.0,4.0,85.0,55.0,42.0,15.0,15.0,2.0,4.0,9.0,1.0,79.0,49.0,33.0,17.0,14.0,1.0,5.0,21.0,1855.0,12.0,2595.0,2018,2,False
108,32,105357,0,John Millman,R,183.0,28.5,200615,0,Alexei Popyrin,R,196.0,18.4,3,32,80.0,5.0,0.0,49.0,25.0,22.0,15.0,9.0,0.0,1.0,5.0,6.0,65.0,34.0,22.0,11.0,9.0,5.0,9.0,127.0,456.0,621.0,43.0,2018,2,True
109,32,105332,0,Benoit Paire,R,196.0,28.6,105379,0,Aljaz Bedene,R,181.0,28.4,3,32,104.0,12.0,5.0,93.0,53.0,46.0,14.0,13.0,7.0,10.0,11.0,0.0,87.0,59.0,46.0,14.0,15.0,4.0,7.0,42.0,1155.0,51.0,968.0,2018,2,True
110,32,104919,0,Leonardo Mayer,R,188.0,30.6,104999,8,Mischa Zverev,L,190.0,30.3,3,32,104.0,5.0,3.0,67.0,42.0,32.0,10.0,11.0,1.0,4.0,3.0,3.0,70.0,38.0,21.0,13.0,10.0,3.0,8.0,52.0,909.0,34.0,1302.0,2018,2,False
111,32,103852,0,Feliciano Lopez,L,188.0,36.3,126846,0,Aleksandar Vukic,R,188.0,21.7,3,32,124.0,10.0,4.0,93.0,60.0,49.0,18.0,15.0,4.0,5.0,23.0,3.0,104.0,61.0,47.0,24.0,16.0,5.0,7.0,36.0,1295.0,462.0,77.0,2018,2,True
112,32,200282,0,Alex De Minaur,R,183.0,18.8,104269,0,Fernando Verdasco,L,188.0,34.1,3,32,76.0,3.0,3.0,59.0,38.0,29.0,10.0,9.0,6.0,7.0,3.0,4.0,45.0,27.0,16.0,9.0,9.0,2.0,6.0,167.0,323.0,40.0,1225.0,2018,2,False
113,32,106000,7,Damir Dzumhur,R,172.0,25.6,105526,0,Jan Lennard Struff,R,193.0,27.7,3,32,60.0,7.0,3.0,51.0,29.0,26.0,11.0,9.0,2.0,3.0,7.0,3.0,54.0,32.0,22.0,5.0,8.0,6.0,10.0,30.0,1391.0,53.0,898.0,2018,2,True
114,32,105173,5,Adrian Mannarino,L,183.0,29.5,105539,0,Evgeny Donskoy,R,185.0,27.6,3,32,140.0,8.0,7.0,94.0,53.0,42.0,26.0,17.0,1.0,3.0,11.0,2.0,101.0,60.0,45.0,19.0,17.0,4.0,7.0,28.0,1625.0,71.0,704.0,2018,2,True
115,32,105575,0,Ricardas Berankis,R,175.0,27.5,106109,0,Alex Bolt,L,183.0,25.0,3,32,117.0,7.0,7.0,91.0,48.0,40.0,27.0,17.0,4.0,6.0,21.0,1.0,95.0,51.0,43.0,23.0,17.0,6.0,9.0,138.0,407.0,189.0,274.0,2018,2,True
116,32,105238,0,Alexandr Dolgopolov,R,180.0,29.1,104678,0,Viktor Troicki,R,193.0,31.9,3,32,140.0,13.0,9.0,121.0,58.0,44.0,30.0,17.0,9.0,13.0,13.0,7.0,95.0,53.0,38.0,16.0,16.0,3.0,9.0,37.0,1276.0,54.0,880.0,2018,2,True
117,32,106421,0,Daniil Medvedev,R,198.0,21.9,104259,6,Philipp Kohlschreiber,R,178.0,34.2,3,32,69.0,8.0,1.0,55.0,36.0,33.0,8.0,9.0,3.0,3.0,1.0,1.0,56.0,33.0,17.0,13.0,8.0,2.0,5.0,84.0,642.0,29.0,1440.0,2018,2,False
118,32,111577,0,Jared Donaldson,R,188.0,21.2,104468,0,Gilles Simon,R,183.0,33.0,3,32,67.0,3.0,5.0,45.0,27.0,20.0,10.0,8.0,2.0,3.0,2.0,3.0,58.0,32.0,20.0,8.0,9.0,9.0,14.0,55.0,878.0,57.0,860.0,2018,2,True
119,32,103893,0,Paolo Lorenzi,R,183.0,36.0,111442,0,Jordan Thompson,R,183.0,23.7,3,32,114.0,15.0,4.0,85.0,58.0,46.0,9.0,11.0,4.0,6.0,6.0,3.0,67.0,40.0,27.0,15.0,11.0,3.0,6.0,45.0,1095.0,99.0,566.0,2018,2,True
120,32,104180,2,Gilles Muller,L,193.0,34.6,105357,0,John Millman,R,183.0,28.5,3,16,95.0,14.0,2.0,67.0,53.0,40.0,9.0,11.0,1.0,2.0,8.0,1.0,86.0,55.0,37.0,16.0,11.0,6.0,8.0,25.0,1695.0,127.0,456.0,2018,2,True
121,32,105332,0,Benoit Paire,R,196.0,28.6,104919,0,Leonardo Mayer,R,188.0,30.6,3,16,73.0,7.0,2.0,58.0,34.0,28.0,18.0,12.0,2.0,3.0,5.0,2.0,64.0,44.0,30.0,9.0,12.0,0.0,4.0,42.0,1155.0,52.0,909.0,2018,2,True
122,32,103852,0,Feliciano Lopez,L,188.0,36.3,106043,3,Diego Schwartzman,R,170.0,25.3,3,16,79.0,15.0,3.0,60.0,43.0,38.0,9.0,11.0,1.0,2.0,2.0,0.0,60.0,32.0,22.0,17.0,10.0,2.0,4.0,36.0,1295.0,26.0,1675.0,2018,2,False
123,32,200282,0,Alex De Minaur,R,183.0,18.8,106000,7,Damir Dzumhur,R,172.0,25.6,3,16,49.0,4.0,1.0,33.0,21.0,15.0,8.0,5.0,1.0,1.0,1.0,2.0,42.0,25.0,15.0,4.0,6.0,5.0,9.0,167.0,323.0,30.0,1391.0,2018,2,False
124,32,105173,5,Adrian Mannarino,L,183.0,29.5,105575,0,Ricardas Berankis,R,175.0,27.5,3,16,48.0,3.0,1.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,0.0,2.0,47.0,22.0,10.0,10.0,8.0,0.0,5.0,28.0,1625.0,138.0,407.0,2018,2,True
125,32,104926,4,Fabio Fognini,R,178.0,30.6,105238,0,Alexandr Dolgopolov,R,180.0,29.1,3,16,117.0,4.0,3.0,91.0,56.0,41.0,19.0,14.0,1.0,2.0,10.0,4.0,93.0,51.0,38.0,20.0,14.0,2.0,4.0,27.0,1670.0,37.0,1276.0,2018,2,True
126,32,106421,0,Daniil Medvedev,R,198.0,21.9,111577,0,Jared Donaldson,R,188.0,21.2,3,16,125.0,6.0,1.0,78.0,49.0,41.0,19.0,15.0,2.0,3.0,3.0,2.0,104.0,67.0,43.0,23.0,16.0,7.0,10.0,84.0,642.0,55.0,878.0,2018,2,False
127,32,103893,0,Paolo Lorenzi,R,183.0,36.0,105077,1,Albert Ramos,L,188.0,29.9,3,16,123.0,10.0,3.0,71.0,42.0,38.0,12.0,11.0,2.0,2.0,6.0,3.0,89.0,52.0,32.0,21.0,10.0,12.0,14.0,45.0,1095.0,22.0,1845.0,2018,2,False
128,32,105332,0,Benoit Paire,R,196.0,28.6,104180,2,Gilles Muller,L,193.0,34.6,3,8,72.0,17.0,3.0,54.0,34.0,30.0,11.0,10.0,0.0,0.0,5.0,3.0,63.0,37.0,30.0,10.0,10.0,3.0,5.0,42.0,1155.0,25.0,1695.0,2018,2,False
129,32,200282,0,Alex De Minaur,R,183.0,18.8,103852,0,Feliciano Lopez,L,188.0,36.3,3,8,85.0,5.0,3.0,63.0,40.0,30.0,12.0,10.0,1.0,2.0,6.0,0.0,64.0,41.0,29.0,10.0,10.0,2.0,5.0,167.0,323.0,36.0,1295.0,2018,2,False
130,32,104926,4,Fabio Fognini,R,178.0,30.6,105173,5,Adrian Mannarino,L,183.0,29.5,3,8,166.0,8.0,9.0,119.0,70.0,51.0,23.0,16.0,6.0,9.0,5.0,6.0,115.0,66.0,42.0,25.0,16.0,6.0,11.0,27.0,1670.0,28.0,1625.0,2018,2,True
131,32,106421,0,Daniil Medvedev,R,198.0,21.9,103893,0,Paolo Lorenzi,R,183.0,36.0,3,8,72.0,5.0,1.0,42.0,20.0,18.0,16.0,9.0,0.0,1.0,0.0,2.0,59.0,40.0,24.0,8.0,9.0,5.0,9.0,84.0,642.0,45.0,1095.0,2018,2,False
132,32,200282,0,Alex De Minaur,R,183.0,18.8,105332,0,Benoit Paire,R,196.0,28.6,3,4,109.0,3.0,3.0,95.0,62.0,45.0,16.0,12.0,7.0,8.0,6.0,5.0,74.0,34.0,27.0,13.0,12.0,3.0,8.0,167.0,323.0,42.0,1155.0,2018,2,False
133,32,106421,0,Daniil Medvedev,R,198.0,21.9,104926,4,Fabio Fognini,R,178.0,30.6,3,4,112.0,10.0,5.0,80.0,46.0,34.0,17.0,13.0,5.0,8.0,3.0,3.0,87.0,49.0,33.0,18.0,12.0,9.0,13.0,84.0,642.0,27.0,1670.0,2018,2,False
134,128,104745,1,Rafael Nadal,L,185.0,31.6,103607,0,Victor Estrella,R,173.0,37.4,5,128,94.0,2.0,1.0,66.0,48.0,37.0,12.0,11.0,5.0,6.0,1.0,1.0,61.0,40.0,19.0,5.0,10.0,4.0,12.0,1.0,10600.0,79.0,677.0,2018,2,True
135,128,104919,0,Leonardo Mayer,R,188.0,30.6,111797,0,Nicolas Jarry,R,198.0,22.2,5,128,115.0,12.0,1.0,66.0,46.0,46.0,14.0,14.0,0.0,0.0,10.0,1.0,123.0,74.0,50.0,20.0,15.0,12.0,16.0,52.0,929.0,101.0,550.0,2018,2,True
136,128,105357,0,John Millman,R,183.0,28.5,106432,0,Borna Coric,R,188.0,21.1,5,128,139.0,10.0,2.0,108.0,69.0,51.0,17.0,15.0,5.0,7.0,2.0,4.0,79.0,48.0,27.0,14.0,14.0,2.0,8.0,122.0,476.0,46.0,1036.0,2018,2,False
137,128,106000,28,Damir Dzumhur,R,172.0,25.6,103893,0,Paolo Lorenzi,R,183.0,36.0,5,128,225.0,3.0,5.0,127.0,74.0,58.0,27.0,23.0,4.0,9.0,18.0,5.0,179.0,92.0,68.0,41.0,24.0,8.0,13.0,30.0,1391.0,44.0,1120.0,2018,2,True
138,128,106043,24,Diego Schwartzman,R,170.0,25.4,105583,0,Dusan Lajovic,R,180.0,27.5,5,128,239.0,14.0,7.0,189.0,109.0,68.0,40.0,30.0,14.0,25.0,6.0,8.0,183.0,126.0,78.0,24.0,29.0,13.0,24.0,26.0,1675.0,75.0,687.0,2018,2,True
139,128,134770,0,Casper Ruud,R,183.0,19.0,111460,0,Quentin Halys,R,191.0,21.2,5,128,256.0,9.0,4.0,225.0,153.0,102.0,43.0,31.0,14.0,16.0,27.0,16.0,195.0,120.0,99.0,31.0,31.0,8.0,12.0,138.0,422.0,134.0,436.0,2018,2,False
140,128,105238,0,Alexandr Dolgopolov,R,180.0,29.1,104890,0,Andreas Haider Maurer,R,190.0,30.8,5,128,124.0,11.0,4.0,88.0,46.0,36.0,19.0,15.0,4.0,8.0,11.0,7.0,112.0,63.0,40.0,17.0,16.0,9.0,16.0,37.0,1296.0,448.0,81.0,2018,2,True
141,128,105051,0,Matthew Ebden,R,188.0,30.1,104545,16,John Isner,R,206.0,32.7,5,128,124.0,13.0,4.0,97.0,68.0,57.0,18.0,18.0,2.0,3.0,24.0,2.0,105.0,68.0,48.0,20.0,19.0,0.0,4.0,78.0,684.0,16.0,2265.0,2018,2,False
142,128,105807,10,Pablo Carreno Busta,R,188.0,26.5,106186,0,Jason Kubler,R,178.0,24.6,5,128,211.0,10.0,4.0,122.0,81.0,58.0,17.0,20.0,4.0,9.0,6.0,11.0,153.0,91.0,59.0,22.0,21.0,11.0,20.0,11.0,2615.0,243.0,217.0,2018,2,True
143,128,104468,0,Gilles Simon,R,183.0,33.0,105657,0,Marius Copil,R,193.0,27.2,5,128,121.0,2.0,6.0,106.0,72.0,51.0,17.0,16.0,3.0,5.0,12.0,2.0,84.0,49.0,33.0,18.0,15.0,5.0,10.0,57.0,860.0,92.0,592.0,2018,2,True
144,128,104291,0,Malek Jaziri,R,185.0,33.9,106099,0,Salvatore Caruso,R,185.0,25.0,5,128,242.0,9.0,6.0,162.0,85.0,61.0,37.0,26.0,9.0,17.0,9.0,6.0,176.0,96.0,63.0,33.0,25.0,14.0,24.0,100.0,560.0,210.0,254.0,2018,2,True
145,128,104180,23,Gilles Muller,L,193.0,34.6,105643,0,Federico Delbonis,L,190.0,27.2,5,128,149.0,15.0,2.0,88.0,59.0,46.0,20.0,16.0,3.0,3.0,4.0,3.0,111.0,74.0,49.0,17.0,15.0,8.0,11.0,28.0,1490.0,67.0,755.0,2018,2,True
146,128,104655,31,Pablo Cuevas,R,180.0,32.0,104022,0,Mikhail Youzhny,R,183.0,35.5,5,128,143.0,12.0,2.0,108.0,68.0,47.0,27.0,17.0,1.0,4.0,9.0,1.0,103.0,63.0,39.0,21.0,16.0,3.0,8.0,34.0,1345.0,90.0,604.0,2018,2,True
147,128,105992,0,Ryan Harrison,R,183.0,25.6,104534,0,Dudi Sela,R,175.0,32.7,5,128,219.0,15.0,6.0,160.0,99.0,68.0,27.0,25.0,6.0,13.0,5.0,4.0,150.0,95.0,57.0,26.0,25.0,10.0,19.0,45.0,1115.0,95.0,585.0,2018,2,True
148,128,105311,0,Joao Sousa,R,185.0,28.7,104460,0,Dustin Brown,R,196.0,33.1,5,128,171.0,7.0,2.0,117.0,79.0,66.0,27.0,23.0,4.0,6.0,10.0,11.0,183.0,123.0,79.0,25.0,25.0,9.0,16.0,70.0,720.0,129.0,442.0,2018,2,True
149,128,105227,6,Marin Cilic,R,198.0,29.2,105577,0,Vasek Pospisil,R,193.0,27.5,5,128,197.0,20.0,3.0,118.0,71.0,55.0,26.0,19.0,3.0,5.0,12.0,6.0,153.0,80.0,59.0,30.0,19.0,13.0,18.0,6.0,3805.0,105.0,541.0,2018,2,True
150,128,105777,3,Grigor Dimitrov,R,188.0,26.6,110602,0,Dennis Novak,R,183.0,24.3,5,128,98.0,7.0,5.0,69.0,38.0,33.0,18.0,12.0,2.0,2.0,3.0,2.0,83.0,49.0,26.0,13.0,12.0,8.0,14.0,3.0,4990.0,226.0,232.0,2018,2,True
151,128,111456,0,Mackenzie Mcdonald,R,178.0,22.7,111200,0,Elias Ymer,R,183.0,21.7,5,128,155.0,3.0,7.0,115.0,73.0,56.0,20.0,18.0,5.0,7.0,2.0,4.0,124.0,64.0,42.0,26.0,18.0,7.0,13.0,186.0,277.0,140.0,398.0,2018,2,False
152,128,104571,0,Marcos Baghdatis,R,183.0,32.5,106026,0,Yuki Bhambri,R,183.0,25.5,5,128,129.0,12.0,1.0,86.0,51.0,36.0,20.0,15.0,3.0,6.0,0.0,1.0,104.0,75.0,41.0,16.0,16.0,3.0,9.0,123.0,474.0,119.0,487.0,2018,2,False
153,128,126094,30,Andrey Rublev,R,188.0,20.2,103970,0,David Ferrer,R,175.0,35.7,5,128,230.0,13.0,15.0,179.0,96.0,68.0,34.0,26.0,9.0,17.0,3.0,10.0,165.0,102.0,56.0,28.0,26.0,8.0,21.0,32.0,1373.0,33.0,1360.0,2018,2,True
154,128,106401,17,Nick Kyrgios,R,193.0,22.7,104297,0,Rogerio Dutra Silva,R,178.0,33.9,5,128,87.0,16.0,1.0,79.0,58.0,44.0,13.0,13.0,2.0,2.0,3.0,3.0,70.0,49.0,30.0,8.0,12.0,2.0,7.0,17.0,2260.0,98.0,566.0,2018,2,True
155,128,104678,0,Viktor Troicki,R,193.0,31.9,106109,0,Alex Bolt,L,183.0,25.0,5,128,169.0,22.0,5.0,151.0,107.0,81.0,20.0,25.0,7.0,10.0,12.0,5.0,141.0,83.0,61.0,28.0,24.0,6.0,12.0,65.0,800.0,188.0,274.0,2018,2,True
156,128,133430,0,Denis Shapovalov,L,185.0,18.7,126774,0,Stefanos Tsitsipas,R,193.0,19.4,5,128,116.0,9.0,6.0,81.0,46.0,38.0,24.0,14.0,1.0,2.0,6.0,6.0,91.0,46.0,30.0,23.0,14.0,3.0,8.0,50.0,986.0,82.0,655.0,2018,2,True
157,128,104542,15,Jo-Wilfried Tsonga,R,188.0,32.7,110536,0,Kevin King,U,190.0,26.8,5,128,121.0,5.0,4.0,86.0,51.0,41.0,18.0,13.0,5.0,5.0,6.0,6.0,107.0,71.0,45.0,13.0,14.0,10.0,15.0,15.0,2320.0,214.0,248.0,2018,2,True
158,128,106378,0,Kyle Edmund,R,188.0,23.0,104731,11,Kevin Anderson,R,203.0,31.6,5,128,239.0,11.0,5.0,170.0,108.0,84.0,31.0,25.0,9.0,11.0,35.0,2.0,139.0,93.0,77.0,22.0,24.0,7.0,11.0,49.0,992.0,12.0,2610.0,2018,2,False
159,128,104797,0,Denis Istomin,R,188.0,31.3,105732,0,Pierre Hugues Herbert,R,188.0,26.8,5,128,178.0,7.0,2.0,127.0,86.0,60.0,26.0,20.0,2.0,4.0,10.0,7.0,130.0,78.0,54.0,23.0,19.0,7.0,12.0,60.0,848.0,74.0,690.0,2018,2,True
